Country,Sector,Date,Measures
Kyrgyzstan,Energy,2012,0.6
Kyrgyzstan,Energy,2013,0.62
Kyrgyzstan,Energy,2014,0.65
Kyrgyzstan,Energy,2015,0.67
Kyrgyzstan,Energy,2016,0.67
Kyrgyzstan,Energy,2017,0.67
Kyrgyzstan,Energy,2018,0.67
Kyrgyzstan,Fugitive Emissions,1990,1.68
Kyrgyzstan,Fugitive Emissions,1991,1.69
Kyrgyzstan,Fugitive Emissions,1992,1.3
Kyrgyzstan,Fugitive Emissions,1993,1.02
Kyrgyzstan,Fugitive Emissions,1994,0.61
Kyrgyzstan,Fugitive Emissions,1995,0.56
Kyrgyzstan,Fugitive Emissions,1996,0.66
Kyrgyzstan,Fugitive Emissions,1997,0.64
Kyrgyzstan,Fugitive Emissions,1998,0.62
Kyrgyzstan,Fugitive Emissions,1999,0.37
Kyrgyzstan,Fugitive Emissions,2000,0.42
Kyrgyzstan,Fugitive Emissions,2001,0.44
Kyrgyzstan,Fugitive Emissions,2002,0.55
Kyrgyzstan,Fugitive Emissions,2003,0.45
Kyrgyzstan,Fugitive Emissions,2004,0.5
Kyrgyzstan,Fugitive Emissions,2005,0.45
Kyrgyzstan,Fugitive Emissions,2006,0.41
Kyrgyzstan,Fugitive Emissions,2007,0.37
Kyrgyzstan,Fugitive Emissions,2008,0.33
Kyrgyzstan,Fugitive Emissions,2009,0.29
Kyrgyzstan,Fugitive Emissions,2010,0.25
Kyrgyzstan,Fugitive Emissions,2011,0.24
Kyrgyzstan,Fugitive Emissions,2012,0.24
Kyrgyzstan,Fugitive Emissions,2013,0.24
Kyrgyzstan,Fugitive Emissions,2014,0.24
Kyrgyzstan,Fugitive Emissions,2015,0.23
Kyrgyzstan,Fugitive Emissions,2016,0.23
Kyrgyzstan,Fugitive Emissions,2017,0.23
Kyrgyzstan,Fugitive Emissions,2018,0.23
Kyrgyzstan,Industrial Processes,1990,0.0
Kyrgyzstan,Industrial Processes,1991,0.0
Kyrgyzstan,Industrial Processes,1992,0.0
Kyrgyzstan,Industrial Processes,1993,0.0
Kyrgyzstan,Industrial Processes,1994,0.0
Kyrgyzstan,Industrial Processes,1995,0.0
Kyrgyzstan,Industrial Processes,1996,0.0
Kyrgyzstan,Industrial Processes,1997,0.0
Kyrgyzstan,Industrial Processes,1998,0.0
Kyrgyzstan,Industrial Processes,1999,0.0
Kyrgyzstan,Industrial Processes,2000,0.0
Kyrgyzstan,Industrial Processes,2001,0.0
Kyrgyzstan,Industrial Processes,2002,0.0
Kyrgyzstan,Industrial Processes,2003,0.0
Kyrgyzstan,Industrial Processes,2004,0.0
Kyrgyzstan,Industrial Processes,2005,0.0
Kyrgyzstan,Industrial Processes,2006,0.0
Kyrgyzstan,Industrial Processes,2007,0.0
Kyrgyzstan,Industrial Processes,2008,0.0
Kyrgyzstan,Industrial Processes,2009,0.0
Kyrgyzstan,Industrial Processes,2010,0.0
Kyrgyzstan,Industrial Processes,2011,0.0
Kyrgyzstan,Industrial Processes,2012,0.0
Kyrgyzstan,Industrial Processes,2013,0.0
Kyrgyzstan,Industrial Processes,2014,0.0
Kyrgyzstan,Industrial Processes,2015,0.0
Kyrgyzstan,Industrial Processes,2016,0.0
Kyrgyzstan,Industrial Processes,2017,0.0
Kyrgyzstan,Industrial Processes,2018,0.0
Kyrgyzstan,Land-Use Change and Forestry,1990,0.0
Kyrgyzstan,Land-Use Change and Forestry,1991,0.0
Kyrgyzstan,Land-Use Change and Forestry,1992,0.0
Kyrgyzstan,Land-Use Change and Forestry,1993,0.0
Kyrgyzstan,Land-Use Change and Forestry,1994,0.0
Kyrgyzstan,Land-Use Change and Forestry,1995,0.0
Kyrgyzstan,Land-Use Change and Forestry,1996,0.0
Kyrgyzstan,Land-Use Change and Forestry,1997,0.01
Kyrgyzstan,Land-Use Change and Forestry,1998,0.0
Kyrgyzstan,Land-Use Change and Forestry,1999,0.0
Kyrgyzstan,Land-Use Change and Forestry,2000,0.0
Kyrgyzstan,Land-Use Change and Forestry,2001,0.0
Kyrgyzstan,Land-Use Change and Forestry,2002,0.0
Kyrgyzstan,Land-Use Change and Forestry,2003,0.0
Kyrgyzstan,Land-Use Change and Forestry,2004,0.0
Kyrgyzstan,Land-Use Change and Forestry,2005,0.0
Kyrgyzstan,Land-Use Change and Forestry,2006,0.0
Kyrgyzstan,Land-Use Change and Forestry,2007,0.0
Kyrgyzstan,Land-Use Change and Forestry,2008,0.0
Kyrgyzstan,Land-Use Change and Forestry,2009,0.0
Kyrgyzstan,Land-Use Change and Forestry,2010,0.0
Kyrgyzstan,Land-Use Change and Forestry,2011,0.0
Kyrgyzstan,Land-Use Change and Forestry,2012,0.0
Kyrgyzstan,Land-Use Change and Forestry,2013,0.0
Kyrgyzstan,Land-Use Change and Forestry,2014,0.0
Kyrgyzstan,Land-Use Change and Forestry,2015,0.0
Kyrgyzstan,Land-Use Change and Forestry,2016,0.0
Kyrgyzstan,Land-Use Change and Forestry,2017,0.0
Kyrgyzstan,Land-Use Change and Forestry,2018,0.0
Kyrgyzstan,Other Fuel Combustion,1990,0.35
Kyrgyzstan,Other Fuel Combustion,1991,0.33
Kyrgyzstan,Other Fuel Combustion,1992,0.22
Kyrgyzstan,Other Fuel Combustion,1993,0.16
Kyrgyzstan,Other Fuel Combustion,1994,0.12
Kyrgyzstan,Other Fuel Combustion,1995,0.1
Kyrgyzstan,Other Fuel Combustion,1996,0.14
Kyrgyzstan,Other Fuel Combustion,1997,0.15
Kyrgyzstan,Other Fuel Combustion,1998,0.14
Kyrgyzstan,Other Fuel Combustion,1999,0.17
Kyrgyzstan,Other Fuel Combustion,2000,0.17
Kyrgyzstan,Other Fuel Combustion,2001,0.19
Kyrgyzstan,Other Fuel Combustion,2002,0.19
Kyrgyzstan,Other Fuel Combustion,2003,0.19
Kyrgyzstan,Other Fuel Combustion,2004,0.2
Kyrgyzstan,Other Fuel Combustion,2005,0.19
Kyrgyzstan,Other Fuel Combustion,2006,0.21
Kyrgyzstan,Other Fuel Combustion,2007,0.24
Kyrgyzstan,Other Fuel Combustion,2008,0.26
Kyrgyzstan,Other Fuel Combustion,2009,0.28
Kyrgyzstan,Other Fuel Combustion,2010,0.3
Kyrgyzstan,Other Fuel Combustion,2011,0.33
Kyrgyzstan,Other Fuel Combustion,2012,0.36
Kyrgyzstan,Other Fuel Combustion,2013,0.38
Kyrgyzstan,Other Fuel Combustion,2014,0.41
Kyrgyzstan,Other Fuel Combustion,2015,0.44
Kyrgyzstan,Other Fuel Combustion,2016,0.44
Kyrgyzstan,Other Fuel Combustion,2017,0.44
Kyrgyzstan,Other Fuel Combustion,2018,0.44
Kyrgyzstan,Waste,1990,2.11
Kyrgyzstan,Waste,1991,2.4
Kyrgyzstan,Waste,1992,2.18
Kyrgyzstan,Waste,1993,1.71
Kyrgyzstan,Waste,1994,1.02
Kyrgyzstan,Waste,1995,1.09
Kyrgyzstan,Waste,1996,0.92
Kyrgyzstan,Waste,1997,1.0
Kyrgyzstan,Waste,1998,0.78
Kyrgyzstan,Waste,1999,0.82
Kyrgyzstan,Waste,2000,0.77
Kyrgyzstan,Waste,2001,0.8
Kyrgyzstan,Waste,2002,0.71
Kyrgyzstan,Waste,2003,0.65
Kyrgyzstan,Waste,2004,0.8
Kyrgyzstan,Waste,2005,0.68
Kyrgyzstan,Waste,2006,0.68
Kyrgyzstan,Waste,2007,0.67
Kyrgyzstan,Waste,2008,0.67
Kyrgyzstan,Waste,2009,0.66
Kyrgyzstan,Waste,2010,0.66
Kyrgyzstan,Waste,2011,0.66
Kyrgyzstan,Waste,2012,0.66
Kyrgyzstan,Waste,2013,0.66
Kyrgyzstan,Waste,2014,0.67
Kyrgyzstan,Waste,2015,0.67
Kyrgyzstan,Waste,2016,0.67
Kyrgyzstan,Waste,2017,0.68
Kyrgyzstan,Waste,2018,0.68
Laos,Agriculture,1990,4.54
Laos,Agriculture,1991,4.42
Laos,Agriculture,1992,4.61
Laos,Agriculture,1993,4.63
Laos,Agriculture,1994,4.91
Laos,Agriculture,1995,4.9
Laos,Agriculture,1996,4.9
Laos,Agriculture,1997,5.09
Laos,Agriculture,1998,4.77
Laos,Agriculture,1999,4.72
Laos,Agriculture,2000,4.96
Laos,Agriculture,2001,5.14
Laos,Agriculture,2002,5.23
Laos,Agriculture,2003,5.35
Laos,Agriculture,2004,5.57
Laos,Agriculture,2005,5.45
Laos,Agriculture,2006,5.48
Laos,Agriculture,2007,5.69
Laos,Agriculture,2008,5.82
Laos,Agriculture,2009,6.05
Laos,Agriculture,2010,6.42
Laos,Agriculture,2011,6.19
Laos,Agriculture,2012,6.75
Laos,Agriculture,2013,6.73
Laos,Agriculture,2014,6.88
Laos,Agriculture,2015,7.06
Laos,Agriculture,2016,7.33
Laos,Agriculture,2017,7.29
Laos,Agriculture,2018,7.08
Laos,Energy,1990,0.96
Laos,Energy,1991,0.91
Laos,Energy,1992,0.85
Laos,Energy,1993,0.8
Laos,Energy,1994,0.75
Laos,Energy,1995,0.69
Laos,Energy,1996,0.64
Laos,Energy,1997,0.59
Laos,Energy,1998,0.53
Laos,Energy,1999,0.48
Laos,Energy,2000,0.43
Laos,Energy,2001,0.43
Laos,Energy,2002,0.43
Laos,Energy,2003,0.43
Laos,Energy,2004,0.43
Laos,Energy,2005,0.43
Laos,Energy,2006,0.43
Laos,Energy,2007,0.44
Laos,Energy,2008,0.44
Laos,Energy,2009,0.44
Laos,Energy,2010,0.44
Laos,Energy,2011,0.44
Laos,Energy,2012,0.44
Laos,Energy,2013,0.44
Laos,Energy,2014,0.44
Laos,Energy,2015,0.44
Laos,Energy,2016,0.44
Laos,Energy,2017,0.44
Laos,Energy,2018,0.44
Laos,Fugitive Emissions,1990,0.0
Laos,Fugitive Emissions,1991,0.0
Laos,Fugitive Emissions,1992,0.0
Laos,Fugitive Emissions,1993,0.0
Laos,Fugitive Emissions,1994,0.0
Laos,Fugitive Emissions,1995,0.0
Laos,Fugitive Emissions,1996,0.0
Laos,Fugitive Emissions,1997,0.0
Laos,Fugitive Emissions,1998,0.0
Laos,Fugitive Emissions,1999,0.0
Laos,Fugitive Emissions,2000,0.0
Laos,Fugitive Emissions,2001,0.0
Laos,Fugitive Emissions,2002,0.0
Laos,Fugitive Emissions,2003,0.0
Laos,Fugitive Emissions,2004,0.0
Laos,Fugitive Emissions,2005,0.0
Laos,Fugitive Emissions,2006,0.0
Laos,Fugitive Emissions,2007,0.0
Laos,Fugitive Emissions,2008,0.0
Laos,Fugitive Emissions,2009,0.0
Laos,Fugitive Emissions,2010,0.01
Laos,Fugitive Emissions,2011,0.01
Laos,Fugitive Emissions,2012,0.01
Laos,Fugitive Emissions,2013,0.01
Laos,Fugitive Emissions,2014,0.01
Laos,Fugitive Emissions,2015,0.01
Laos,Fugitive Emissions,2016,0.01
Laos,Fugitive Emissions,2017,0.01
Laos,Fugitive Emissions,2018,0.01
Laos,Industrial Processes,1990,0.0
Laos,Industrial Processes,1991,0.0
Laos,Industrial Processes,1992,0.0
Laos,Industrial Processes,1993,0.0
Laos,Industrial Processes,1994,0.0
Laos,Industrial Processes,1995,0.0
Laos,Industrial Processes,1996,0.0
Laos,Industrial Processes,1997,0.0
Laos,Industrial Processes,1998,0.0
Laos,Industrial Processes,1999,0.0
Laos,Industrial Processes,2000,0.0
Laos,Industrial Processes,2001,0.0
Laos,Industrial Processes,2002,0.0
Laos,Industrial Processes,2003,0.0
Laos,Industrial Processes,2004,0.0
Laos,Industrial Processes,2005,0.0
Laos,Industrial Processes,2006,0.0
Laos,Industrial Processes,2007,0.0
Laos,Industrial Processes,2008,0.0
Laos,Industrial Processes,2009,0.0
Laos,Industrial Processes,2010,0.0
Laos,Industrial Processes,2011,0.0
Laos,Industrial Processes,2012,0.0
Laos,Industrial Processes,2013,0.0
Laos,Industrial Processes,2014,0.0
Laos,Industrial Processes,2015,0.0
Laos,Industrial Processes,2016,0.0
Laos,Industrial Processes,2017,0.0
Laos,Industrial Processes,2018,0.0
Laos,Land-Use Change and Forestry,1990,1.14
Laos,Land-Use Change and Forestry,1991,1.14
Laos,Land-Use Change and Forestry,1992,1.14
Laos,Land-Use Change and Forestry,1993,1.14
Laos,Land-Use Change and Forestry,1994,1.14
Laos,Land-Use Change and Forestry,1995,1.14
Laos,Land-Use Change and Forestry,1996,1.76
Laos,Land-Use Change and Forestry,1997,1.32
Laos,Land-Use Change and Forestry,1998,2.92
Laos,Land-Use Change and Forestry,1999,2.03
Laos,Land-Use Change and Forestry,2000,1.36
Laos,Land-Use Change and Forestry,2001,0.15
Laos,Land-Use Change and Forestry,2002,0.53
Laos,Land-Use Change and Forestry,2003,0.7
Laos,Land-Use Change and Forestry,2004,2.52
Laos,Land-Use Change and Forestry,2005,1.24
Laos,Land-Use Change and Forestry,2006,0.62
Laos,Land-Use Change and Forestry,2007,2.69
Laos,Land-Use Change and Forestry,2008,0.39
Laos,Land-Use Change and Forestry,2009,0.66
Laos,Land-Use Change and Forestry,2010,1.96
Laos,Land-Use Change and Forestry,2011,0.35
Laos,Land-Use Change and Forestry,2012,0.79
Laos,Land-Use Change and Forestry,2013,0.94
Laos,Land-Use Change and Forestry,2014,0.86
Laos,Land-Use Change and Forestry,2015,0.76
Laos,Land-Use Change and Forestry,2016,1.23
Laos,Land-Use Change and Forestry,2017,0.43
Laos,Land-Use Change and Forestry,2018,0.33
Laos,Other Fuel Combustion,1990,0.96
Laos,Other Fuel Combustion,1991,0.91
Laos,Other Fuel Combustion,1992,0.85
Laos,Other Fuel Combustion,1993,0.8
Laos,Other Fuel Combustion,1994,0.75
Laos,Other Fuel Combustion,1995,0.69
Laos,Other Fuel Combustion,1996,0.64
Laos,Other Fuel Combustion,1997,0.59
Laos,Other Fuel Combustion,1998,0.53
Laos,Other Fuel Combustion,1999,0.48
Laos,Other Fuel Combustion,2000,0.43
Laos,Other Fuel Combustion,2001,0.43
Laos,Other Fuel Combustion,2002,0.43
Laos,Other Fuel Combustion,2003,0.43
Laos,Other Fuel Combustion,2004,0.43
Laos,Other Fuel Combustion,2005,0.43
Laos,Other Fuel Combustion,2006,0.43
Laos,Other Fuel Combustion,2007,0.43
Laos,Other Fuel Combustion,2008,0.43
Laos,Other Fuel Combustion,2009,0.43
Laos,Other Fuel Combustion,2010,0.43
Laos,Other Fuel Combustion,2011,0.43
Laos,Other Fuel Combustion,2012,0.43
Laos,Other Fuel Combustion,2013,0.43
Laos,Other Fuel Combustion,2014,0.43
Laos,Other Fuel Combustion,2015,0.43
Laos,Other Fuel Combustion,2016,0.43
Laos,Other Fuel Combustion,2017,0.43
Laos,Other Fuel Combustion,2018,0.43
Laos,Waste,1990,0.29
Laos,Waste,1991,0.26
Laos,Waste,1992,0.24
Laos,Waste,1993,0.22
Laos,Waste,1994,0.2
Laos,Waste,1995,0.17
Laos,Waste,1996,0.15
Laos,Waste,1997,0.13
Laos,Waste,1998,0.11
Laos,Waste,1999,0.08
Laos,Waste,2000,0.06
Laos,Waste,2001,0.06
Laos,Waste,2002,0.06
Laos,Waste,2003,0.06
Laos,Waste,2004,0.06
Laos,Waste,2005,0.07
Laos,Waste,2006,0.07
Laos,Waste,2007,0.07
Laos,Waste,2008,0.07
Laos,Waste,2009,0.07
Laos,Waste,2010,0.07
Laos,Waste,2011,0.07
Laos,Waste,2012,0.08
Laos,Waste,2013,0.08
Laos,Waste,2014,0.08
Laos,Waste,2015,0.08
Laos,Waste,2016,0.08
Laos,Waste,2017,0.08
Laos,Waste,2018,0.08
Latvia,Agriculture,1990,2.93
Latvia,Agriculture,1991,2.87
Latvia,Agriculture,1992,3.49
Latvia,Agriculture,1993,2.94
Latvia,Agriculture,1994,1.87
Latvia,Agriculture,1995,1.6
Latvia,Agriculture,1996,1.54
Latvia,Agriculture,1997,1.45
Latvia,Agriculture,1998,1.36
Latvia,Agriculture,1999,1.25
Latvia,Agriculture,2000,1.09
Latvia,Agriculture,2001,1.07
Latvia,Agriculture,2002,1.11
Latvia,Agriculture,2003,1.12
Latvia,Agriculture,2004,1.06
Latvia,Agriculture,2005,1.05
Latvia,Agriculture,2006,1.07
Latvia,Agriculture,2007,1.05
Latvia,Agriculture,2008,1.08
Latvia,Agriculture,2009,1.03
Latvia,Agriculture,2010,1.02
Latvia,Agriculture,2011,1.03
Latvia,Agriculture,2012,1.03
Latvia,Agriculture,2013,1.04
Latvia,Agriculture,2014,1.07
Latvia,Agriculture,2015,1.09
Latvia,Agriculture,2016,1.08
Latvia,Agriculture,2017,1.06
Latvia,Agriculture,2018,1.04
Latvia,Energy,1990,0.5
Latvia,Energy,1991,0.51
Latvia,Energy,1992,0.46
Latvia,Energy,1993,0.46
Latvia,Energy,1994,0.45
Latvia,Energy,1995,0.45
Latvia,Energy,1996,0.45
Latvia,Energy,1997,0.42
Latvia,Energy,1998,0.39
Latvia,Energy,1999,0.38
Latvia,Energy,2000,0.36
Latvia,Energy,2001,0.37
Latvia,Energy,2002,0.37
Latvia,Energy,2003,0.34
Latvia,Energy,2004,0.35
Latvia,Energy,2005,0.36
Latvia,Energy,2006,0.31
Latvia,Energy,2007,0.32
Latvia,Energy,2008,0.3
Latvia,Energy,2009,0.31
Latvia,Energy,2010,0.27
Latvia,Energy,2011,0.24
Latvia,Energy,2012,0.27
Latvia,Energy,2013,0.28
Latvia,Energy,2014,0.31
Latvia,Energy,2015,0.26
Latvia,Energy,2016,0.27
Latvia,Energy,2017,0.27
Latvia,Energy,2018,0.27
Latvia,Fugitive Emissions,1990,0.25
Latvia,Fugitive Emissions,1991,0.24
Latvia,Fugitive Emissions,1992,0.22
Latvia,Fugitive Emissions,1993,0.21
Latvia,Fugitive Emissions,1994,0.2
Latvia,Fugitive Emissions,1995,0.2
Latvia,Fugitive Emissions,1996,0.19
Latvia,Fugitive Emissions,1997,0.18
Latvia,Fugitive Emissions,1998,0.17
Latvia,Fugitive Emissions,1999,0.16
Latvia,Fugitive Emissions,2000,0.15
Latvia,Fugitive Emissions,2001,0.15
Latvia,Fugitive Emissions,2002,0.15
Latvia,Fugitive Emissions,2003,0.12
Latvia,Fugitive Emissions,2004,0.12
Latvia,Fugitive Emissions,2005,0.13
Latvia,Fugitive Emissions,2006,0.1
Latvia,Fugitive Emissions,2007,0.1
Latvia,Fugitive Emissions,2008,0.1
Latvia,Fugitive Emissions,2009,0.1
Latvia,Fugitive Emissions,2010,0.09
Latvia,Fugitive Emissions,2011,0.06
Latvia,Fugitive Emissions,2012,0.08
Latvia,Fugitive Emissions,2013,0.1
Latvia,Fugitive Emissions,2014,0.14
Latvia,Fugitive Emissions,2015,0.1
Latvia,Fugitive Emissions,2016,0.12
Latvia,Fugitive Emissions,2017,0.12
Latvia,Fugitive Emissions,2018,0.12
Latvia,Industrial Processes,1990,0.0
Latvia,Industrial Processes,1991,0.0
Latvia,Industrial Processes,1992,0.0
Latvia,Industrial Processes,1993,0.0
Latvia,Industrial Processes,1994,0.0
Latvia,Industrial Processes,1995,0.0
Latvia,Industrial Processes,1996,0.0
Latvia,Industrial Processes,1997,0.0
Latvia,Industrial Processes,1998,0.0
Latvia,Industrial Processes,1999,0.0
Latvia,Industrial Processes,2000,0.0
Latvia,Industrial Processes,2001,0.0
Latvia,Industrial Processes,2002,0.0
Latvia,Industrial Processes,2003,0.0
Latvia,Industrial Processes,2004,0.0
Latvia,Industrial Processes,2005,0.0
Latvia,Industrial Processes,2006,0.0
Latvia,Industrial Processes,2007,0.0
Latvia,Industrial Processes,2008,0.0
Latvia,Industrial Processes,2009,0.0
Latvia,Industrial Processes,2010,0.0
Latvia,Industrial Processes,2011,0.0
Latvia,Industrial Processes,2012,0.0
Latvia,Industrial Processes,2013,0.0
Latvia,Industrial Processes,2014,0.0
Latvia,Industrial Processes,2015,0.0
Latvia,Industrial Processes,2016,0.0
Latvia,Industrial Processes,2017,0.0
Latvia,Industrial Processes,2018,0.0
Latvia,Land-Use Change and Forestry,1990,0.0
Latvia,Land-Use Change and Forestry,1991,0.0
Latvia,Land-Use Change and Forestry,1992,0.0
Latvia,Land-Use Change and Forestry,1993,0.0
Latvia,Land-Use Change and Forestry,1994,0.0
Latvia,Land-Use Change and Forestry,1995,0.0
Latvia,Land-Use Change and Forestry,1996,0.0
Latvia,Land-Use Change and Forestry,1997,0.0
Latvia,Land-Use Change and Forestry,1998,0.0
Latvia,Land-Use Change and Forestry,1999,0.0
Latvia,Land-Use Change and Forestry,2000,0.0
Latvia,Land-Use Change and Forestry,2001,0.0
Latvia,Land-Use Change and Forestry,2002,0.0
Latvia,Land-Use Change and Forestry,2003,0.01
Latvia,Land-Use Change and Forestry,2004,0.0
Latvia,Land-Use Change and Forestry,2005,0.0
Latvia,Land-Use Change and Forestry,2006,0.0
Latvia,Land-Use Change and Forestry,2007,0.0
Latvia,Land-Use Change and Forestry,2008,0.0
Latvia,Land-Use Change and Forestry,2009,0.0
Latvia,Land-Use Change and Forestry,2010,0.0
Latvia,Land-Use Change and Forestry,2011,0.0
Latvia,Land-Use Change and Forestry,2012,0.0
Latvia,Land-Use Change and Forestry,2013,0.0
Latvia,Land-Use Change and Forestry,2014,0.0
Latvia,Land-Use Change and Forestry,2015,0.0
Latvia,Land-Use Change and Forestry,2016,0.0
Latvia,Land-Use Change and Forestry,2017,0.0
Latvia,Land-Use Change and Forestry,2018,0.0
Latvia,Other Fuel Combustion,1990,0.25
Latvia,Other Fuel Combustion,1991,0.27
Latvia,Other Fuel Combustion,1992,0.24
Latvia,Other Fuel Combustion,1993,0.25
Latvia,Other Fuel Combustion,1994,0.25
Latvia,Other Fuel Combustion,1995,0.25
Latvia,Other Fuel Combustion,1996,0.26
Latvia,Other Fuel Combustion,1997,0.24
Latvia,Other Fuel Combustion,1998,0.22
Latvia,Other Fuel Combustion,1999,0.22
Latvia,Other Fuel Combustion,2000,0.2
Latvia,Other Fuel Combustion,2001,0.23
Latvia,Other Fuel Combustion,2002,0.22
Latvia,Other Fuel Combustion,2003,0.22
Latvia,Other Fuel Combustion,2004,0.23
Latvia,Other Fuel Combustion,2005,0.23
Latvia,Other Fuel Combustion,2006,0.22
Latvia,Other Fuel Combustion,2007,0.22
Latvia,Other Fuel Combustion,2008,0.19
Latvia,Other Fuel Combustion,2009,0.21
Latvia,Other Fuel Combustion,2010,0.18
Latvia,Other Fuel Combustion,2011,0.18
Latvia,Other Fuel Combustion,2012,0.19
Latvia,Other Fuel Combustion,2013,0.18
Latvia,Other Fuel Combustion,2014,0.17
Latvia,Other Fuel Combustion,2015,0.16
Latvia,Other Fuel Combustion,2016,0.16
Latvia,Other Fuel Combustion,2017,0.15
Latvia,Other Fuel Combustion,2018,0.15
Latvia,Waste,1990,0.61
Latvia,Waste,1991,0.64
Latvia,Waste,1992,0.6
Latvia,Waste,1993,0.53
Latvia,Waste,1994,0.53
Latvia,Waste,1995,0.54
Latvia,Waste,1996,0.55
Latvia,Waste,1997,0.57
Latvia,Waste,1998,0.59
Latvia,Waste,1999,0.6
Latvia,Waste,2000,0.66
Latvia,Waste,2001,0.69
Latvia,Waste,2002,0.68
Latvia,Waste,2003,0.63
Latvia,Waste,2004,0.63
Latvia,Waste,2005,0.65
Latvia,Waste,2006,0.67
Latvia,Waste,2007,0.68
Latvia,Waste,2008,0.69
Latvia,Waste,2009,0.66
Latvia,Waste,2010,0.69
Latvia,Waste,2011,0.65
Latvia,Waste,2012,0.67
Latvia,Waste,2013,0.67
Latvia,Waste,2014,0.67
Latvia,Waste,2015,0.63
Latvia,Waste,2016,0.64
Latvia,Waste,2017,0.64
Latvia,Waste,2018,0.64
Lebanon,Agriculture,1990,0.17
Lebanon,Agriculture,1991,0.19
Lebanon,Agriculture,1992,0.19
Lebanon,Agriculture,1993,0.19
Lebanon,Agriculture,1994,0.19
Lebanon,Agriculture,1995,0.18
Lebanon,Agriculture,1996,0.2
Lebanon,Agriculture,1997,0.2
Lebanon,Agriculture,1998,0.2
Lebanon,Agriculture,1999,0.2
Lebanon,Agriculture,2000,0.2
Lebanon,Agriculture,2001,0.19
Lebanon,Agriculture,2002,0.2
Lebanon,Agriculture,2003,0.2
Lebanon,Agriculture,2004,0.2
Lebanon,Agriculture,2005,0.21
Lebanon,Agriculture,2006,0.21
Lebanon,Agriculture,2007,0.2
Lebanon,Agriculture,2008,0.21
Lebanon,Agriculture,2009,0.2
Lebanon,Agriculture,2010,0.18
Lebanon,Agriculture,2011,0.24
Lebanon,Agriculture,2012,0.24
Lebanon,Agriculture,2013,0.25
Lebanon,Agriculture,2014,0.25
Lebanon,Agriculture,2015,0.24
Lebanon,Agriculture,2016,0.24
Lebanon,Agriculture,2017,0.24
Lebanon,Agriculture,2018,0.24
Lebanon,Energy,1990,0.04
Lebanon,Energy,1991,0.05
Lebanon,Energy,1992,0.06
Lebanon,Energy,1993,0.07
Lebanon,Energy,1994,0.08
Lebanon,Energy,1995,0.08
Lebanon,Energy,1996,0.07
Lebanon,Energy,1997,0.06
Lebanon,Energy,1998,0.06
Lebanon,Energy,1999,0.05
Lebanon,Energy,2000,0.04
Lebanon,Energy,2001,0.04
Lebanon,Energy,2002,0.04
Lebanon,Energy,2003,0.04
Lebanon,Energy,2004,0.04
Lebanon,Energy,2005,0.04
Lebanon,Energy,2006,0.04
Lebanon,Energy,2007,0.05
Lebanon,Energy,2008,0.05
Lebanon,Energy,2009,0.06
Lebanon,Energy,2010,0.06
Lebanon,Energy,2011,0.06
Lebanon,Energy,2012,0.06
Lebanon,Energy,2013,0.06
Lebanon,Energy,2014,0.06
Lebanon,Energy,2015,0.06
Lebanon,Energy,2016,0.06
Lebanon,Energy,2017,0.06
Lebanon,Energy,2018,0.06
Lebanon,Fugitive Emissions,1990,0.0
Lebanon,Fugitive Emissions,1991,0.0
Lebanon,Fugitive Emissions,1992,0.0
Lebanon,Fugitive Emissions,1993,0.0
Lebanon,Fugitive Emissions,1994,0.0
Lebanon,Fugitive Emissions,1995,0.0
Lebanon,Fugitive Emissions,1996,0.0
Lebanon,Fugitive Emissions,1997,0.0
Lebanon,Fugitive Emissions,1998,0.0
Lebanon,Fugitive Emissions,1999,0.0
Lebanon,Fugitive Emissions,2000,0.0
Lebanon,Fugitive Emissions,2001,0.0
Lebanon,Fugitive Emissions,2002,0.0
Lebanon,Fugitive Emissions,2003,0.0
Lebanon,Fugitive Emissions,2004,0.0
Lebanon,Fugitive Emissions,2005,0.0
Lebanon,Fugitive Emissions,2006,0.0
Lebanon,Fugitive Emissions,2007,0.0
Lebanon,Fugitive Emissions,2008,0.01
Lebanon,Fugitive Emissions,2009,0.01
Lebanon,Fugitive Emissions,2010,0.01
Lebanon,Fugitive Emissions,2011,0.01
Lebanon,Fugitive Emissions,2012,0.01
Lebanon,Fugitive Emissions,2013,0.0
Lebanon,Fugitive Emissions,2014,0.0
Lebanon,Fugitive Emissions,2015,0.0
Lebanon,Fugitive Emissions,2016,0.0
Lebanon,Fugitive Emissions,2017,0.0
Lebanon,Fugitive Emissions,2018,0.0
Lebanon,Industrial Processes,1990,0.0
Lebanon,Industrial Processes,1991,0.0
Lebanon,Industrial Processes,1992,0.0
Lebanon,Industrial Processes,1993,0.0
Lebanon,Industrial Processes,1994,0.0
Lebanon,Industrial Processes,1995,0.0
Lebanon,Industrial Processes,1996,0.0
Lebanon,Industrial Processes,1997,0.0
Lebanon,Industrial Processes,1998,0.0
Lebanon,Industrial Processes,1999,0.0
Lebanon,Industrial Processes,2000,0.0
Lebanon,Industrial Processes,2001,0.0
Lebanon,Industrial Processes,2002,0.0
Lebanon,Industrial Processes,2003,0.0
Lebanon,Industrial Processes,2004,0.0
Lebanon,Industrial Processes,2005,0.0
Lebanon,Industrial Processes,2006,0.0
Lebanon,Industrial Processes,2007,0.0
Lebanon,Industrial Processes,2008,0.0
